,Unnamed: 0,Track Name,Artist,Track ID,Popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
132,132,Move Ya Hips (feat. Nicki Minaj & MadeinTYO),A$AP Ferg,5esKpsrB3TbGHwFaAjIGMx,49.0,0.0535,0.809,146009.0,0.68,1.2e-06,4.0,0.11,-4.883,1.0,0.222,143.988,4.0,0.0653
133,133,Plain Jane,A$AP Ferg,4dVpf9jZjcORqGTLUaeYj9,74.0,0.0651,0.797,173600.0,0.844,0.0,11.0,0.087,-5.482,1.0,0.275,170.142,4.0,0.52
134,134,Plain Jane REMIX (feat. Nicki Minaj),A$AP Ferg,2YzmfPLqUx5CJOaw5ThsBV,71.0,0.0588,0.791,202636.0,0.839,6.26e-05,11.0,0.259,-4.284,1.0,0.266,170.113,4.0,0.383
135,135,"Please Shut Up (feat. A$AP Rocky, KEY! & Gucci Mane)",A$AP Mob,3LyNsopPP3hXf8bZBE7cDk,44.0,0.102,0.859,210333.0,0.424,0.0,10.0,0.327,-6.155,1.0,0.27,145.886,4.0,0.293
136,136,A$AP Forever (feat. Moby),A$AP Rocky,1YmF9PvLhIISIANoMLIYGq,63.0,0.224,0.469,233061.0,0.78,0.0,10.0,0.13,-6.49,0.0,0.122,125.999,4.0,0.444
137,137,"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)",A$AP Rocky,3oHkMCVJyOcjg5FhfLc2Rq,62.0,0.3,0.428,315773.0,0.754,0.0,5.0,0.136,-6.416,0.0,0.179,125.948,4.0,0.394
138,138,Babushka Boi,A$AP Rocky,643PW82aBMUa1FiWi5VQY7,65.0,0.304,0.897,187105.0,0.743,4.44e-05,10.0,0.137,-5.446,0.0,0.222,134.979,4.0,0.905
139,139,Bad Company (feat. BlocBoy JB),A$AP Rocky,3ZYwSDF9knZI0RVlKR4PHC,53.0,0.0679,0.901,183809.0,0.529,0.0,8.0,0.536,-7.94,1.0,0.413,144.941,4.0,0.343
140,140,"Black Tux, White Collar",A$AP Rocky,0ssVSd3juASNuehS9LWMFW,50.0,0.478,0.695,162987.0,0.596,0.0,4.0,0.133,-7.685,1.0,0.247,75.997,4.0,0.265
141,141,Brotha Man (feat. French Montana),A$AP Rocky,6MmtDonkpvSoRx9ACwrGDu,48.0,0.522,0.57,216080.0,0.398,0.0,1.0,0.113,-9.372,1.0,0.114,126.485,5.0,0.437
142,142,Buck Shots,A$AP Rocky,6ImrWnhjEOw5re3cGLMIHJ,53.0,0.325,0.433,167813.0,0.85,0.0,10.0,0.356,-5.79,0.0,0.416,159.956,4.0,0.58
143,143,CALLDROPS (feat. Kodak Black),A$AP Rocky,1wGYcpJZ59rePkNu4zHmLu,51.0,0.897,0.514,162373.0,0.403,0.051,5.0,0.136,-11.101,1.0,0.128,127.818,4.0,0.463
144,144,Changes,A$AP Rocky,1dzwFgBlZNxt28aQOinNGn,56.0,0.468,0.478,314653.0,0.326,0.000221,3.0,0.323,-10.992,1.0,0.0693,137.04,4.0,0.338
145,145,Cocky (feat. London On Da Track),A$AP Rocky,1nO2NjuFkGaAWcMdJ1pNrp,49.0,0.223,0.797,232413.0,0.633,0.0,5.0,0.109,-4.815,1.0,0.238,156.015,4.0,0.577
146,146,Distorted Records,A$AP Rocky,57q6BgYP4gN6hPQViCB3um,54.0,0.141,0.655,140133.0,0.869,2.32e-05,1.0,0.312,-4.342,0.0,0.212,135.809,4.0,0.0818
147,147,Fukk Sleep (feat. FKA twigs),A$AP Rocky,1AqemxWsT0iGg5Lvkm16Bt,66.0,0.443,0.798,192973.0,0.412,7.43e-05,2.0,0.219,-9.305,1.0,0.36,135.959,4.0,0.304
148,148,Gunz N Butter (feat. Juicy J),A$AP Rocky,5N521RK66Z1FP0Oz6B4OlT,55.0,0.606,0.852,213573.0,0.632,0.0,11.0,0.142,-8.08,0.0,0.43,140.489,4.0,0.715
149,149,Hun43rd,A$AP Rocky,1r33iukEx0COYuBzyXPmPP,58.0,0.444,0.584,242747.0,0.546,0.0,2.0,0.355,-9.321,1.0,0.0762,136.335,4.0,0.355
150,150,Kids Turned Out Fine,A$AP Rocky,0qp8MuZNKelOGTK2HPlXBA,58.0,0.275,0.302,183120.0,0.669,3.58e-05,1.0,0.369,-9.404,1.0,0.238,164.8,5.0,0.127
151,151,OG Beeper,A$AP Rocky,5TX0mfUkpGlU6j2xa00ERx,53.0,0.121,0.91,155893.0,0.477,0.0,2.0,0.305,-5.259,1.0,0.418,145.994,4.0,0.313
152,152,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,7ycWLEP1GsNjVvcjawXz3z,82.0,0.0609,0.854,205040.0,0.569,0.0816,5.0,0.1,-8.151,0.0,0.106,80.015,4.0,0.294
153,153,Purity (feat. Frank Ocean),A$AP Rocky,2MF4HtZHBoUliOi9nOAbS0,67.0,0.832,0.593,262360.0,0.37,0.0,11.0,0.108,-11.674,0.0,0.397,135.391,4.0,0.312
154,154,Rich Nigga Problems,A$AP Rocky,4i9ATUqGrKhfzQ0k8UnSBf,50.0,0.103,0.619,217294.0,0.561,0.0,5.0,0.45,-7.824,0.0,0.417,74.861,4.0,0.587
155,155,Sundress,A$AP Rocky,2aPTvyE09vUCRwVvj0I8WK,79.0,0.181,0.721,158206.0,0.707,3.68e-06,6.0,0.143,-6.364,1.0,0.0595,125.005,4.0,0.743
156,156,Tony Tone,A$AP Rocky,52eYVUkFTOVozbVFIaFrnV,56.0,0.139,0.512,208373.0,0.783,0.0,1.0,0.0831,-4.013,1.0,0.269,69.88,4.0,0.33
157,157,Sooner Or Later,Aaron Carter,0Gee5mDV8DiP4YNSQT2gOK,42.0,0.12,0.737,212564.0,0.731,1.29e-05,5.0,0.0731,-6.787,0.0,0.0358,111.955,4.0,0.435
158,158,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,6WkJ2OK163XXS2oARUC9JM,78.0,0.101,0.72,198053.0,0.741,1.41e-05,10.0,0.289,-6.529,0.0,0.0287,119.896,4.0,0.357
159,159,Dancing Queen,ABBA,0GjEhVFGZW8afUYGChu3Rr,85.0,0.358,0.543,230400.0,0.87,0.000939,9.0,0.792,-6.514,1.0,0.0428,100.804,4.0,0.754
160,160,Happy New Year,ABBA,4AsvGVDWs16fqIiIdDzyvX,71.0,0.813,0.51,263693.0,0.375,0.0,9.0,0.145,-9.185,1.0,0.0288,132.552,4.0,0.25
161,161,Loco Enamorado,Abraham Mateo,4N1c5rmWOzRmB9SMacr5wB,59.0,0.226,0.69,252200.0,0.872,0.0,11.0,0.0858,-2.984,0.0,0.0588,94.0,4.0,0.731
162,162,Bloody Waters (with Anderson .Paak & James Blake),Ab-Soul,4KXwFI9pgJLpUIAc9oSL8j,53.0,0.185,0.507,272307.0,0.606,0.0,8.0,0.174,-8.758,1.0,0.452,180.607,4.0,0.202
163,163,Back In Black,AC/DC,08mG3Y1vljYA6bvDt4Wqkj,84.0,0.011,0.31,255493.0,0.7,0.00965,9.0,0.0828,-5.678,1.0,0.047,188.386,4.0,0.763
164,164,Highway to Hell,AC/DC,2zYzyRzz6pRmhPzyfMEC8s,85.0,0.061,0.574,208400.0,0.913,0.00158,6.0,0.156,-4.793,0.0,0.133,115.728,4.0,0.423
165,165,Realize,AC/DC,4JDjZ2AzlHnde5uUy0TveV,51.0,3.78e-06,0.455,217467.0,0.79,0.00021,7.0,0.0866,-4.049,1.0,0.0432,125.964,4.0,0.22
166,166,Shot In The Dark,AC/DC,0sfdiwck2xr4PteGOdyOfz,63.0,2.07e-05,0.599,185133.0,0.787,5.27e-05,2.0,0.064,-4.708,1.0,0.0338,114.065,4.0,0.822
167,167,You Shook Me All Night Long,AC/DC,2SiXAy7TuUkycRVbbWDEpo,83.0,0.00287,0.532,210173.0,0.767,0.000513,7.0,0.39,-5.509,1.0,0.0574,127.361,4.0,0.755
168,168,Hello,Adele,62PaSfnXSMyLshYJrlTuL3,74.0,0.33,0.578,295502.0,0.43,0.0,5.0,0.0854,-6.134,0.0,0.0305,78.991,4.0,0.288
169,169,Make You Feel My Love,Adele,5FgPwJ7Nh2FVmIXviKl2VF,74.0,0.907,0.317,212040.0,0.172,0.000383,10.0,0.105,-10.636,1.0,0.0326,65.18,3.0,0.0963
170,170,Send My Love (To Your New Lover),Adele,0t7fVeEJxO2Xi4H2K5Svc9,75.0,0.0355,0.688,223079.0,0.533,3.48e-06,6.0,0.172,-8.363,0.0,0.0865,164.069,4.0,0.567
171,171,Someone Like You,Adele,1zwMYTA5nlNjZxYrvBB2pV,80.0,0.893,0.556,285240.0,0.319,0.0,9.0,0.0996,-8.251,1.0,0.0281,135.187,4.0,0.294
172,172,Water Under the Bridge,Adele,4jL6WWKFDqCOPo2hC3VhSS,72.0,0.0142,0.59,240439.0,0.833,5.4e-06,5.0,0.105,-6.503,0.0,0.0615,94.963,4.0,0.538
173,173,When We Were Young,Adele,7GgWAITsYJaRM3r50rfh5w,75.0,0.303,0.376,290900.0,0.595,0.0,3.0,0.095,-5.936,1.0,0.0496,144.361,4.0,0.265
174,174,Next Level,aespa,2zrhoHlFKxFTRF5aMyxMoQ,73.0,0.488,0.82,221573.0,0.852,5.94e-06,11.0,0.0907,-2.567,0.0,0.166,109.036,4.0,0.82
175,175,Hero,Afrojack,29p6UW08MXzwj9thWBW3uF,55.0,0.157,0.713,171840.0,0.772,0.0,2.0,0.153,-5.032,1.0,0.0313,125.001,4.0,0.523
176,176,28,Agust D,3pGNUEIlaUlCU8mXxKInzw,62.0,0.0897,0.679,133673.0,0.645,0.0,9.0,0.121,-7.107,0.0,0.0513,119.934,4.0,0.349
177,177,Burn It,Agust D,2hX8rtWyNxYyaBT64H3LYU,63.0,0.012,0.658,192107.0,0.776,2.1e-06,6.0,0.272,-7.088,0.0,0.0493,114.044,4.0,0.336
178,178,Daechwita,Agust D,0JKGe340YJwfDrpXqPQ8sw,72.0,0.0229,0.65,225668.0,0.827,0.0,8.0,0.121,-4.014,1.0,0.0599,144.995,4.0,0.223
179,179,Dear my friend (feat. Kim Jong Wan of NELL),Agust D,6lUjwGIRWdcowZJRZrpqEr,61.0,0.0181,0.561,292079.0,0.735,8.54e-06,0.0,0.0571,-6.344,1.0,0.0638,148.025,4.0,0.27
180,180,Honsool,Agust D,2cSbuiICLgDR1GIQisS9Zf,55.0,0.00036,0.478,219809.0,0.574,0.00719,1.0,0.157,-8.886,1.0,0.0606,71.984,4.0,0.187
181,181,Interlude : Set me free,Agust D,0lfJTv87NKrjyr0k7eueUR,57.0,0.0755,0.31,140199.0,0.416,3.34e-05,5.0,0.18,-10.429,1.0,0.0346,129.925,4.0,0.207
182,182,Moonlight,Agust D,1NuwEuQH7vbDLA9eg5TvEg,62.0,0.273,0.689,163016.0,0.729,0.0,7.0,0.059,-5.801,1.0,0.225,97.057,4.0,0.773
183,183,People,Agust D,41JPN7pZMTp1sumBOHOzHd,74.0,0.391,0.729,213995.0,0.574,0.0,7.0,0.319,-4.779,0.0,0.0589,88.94,4.0,0.438
184,184,Strange,Agust D,5sF4GOOSRELn8zn6DDGzUP,61.0,0.00236,0.627,196529.0,0.662,0.0,7.0,0.157,-8.121,1.0,0.203,90.008,4.0,0.207
185,185,What do you think?,Agust D,5dnT77AAQJcNYrqAod0jHQ,59.0,0.149,0.739,182172.0,0.725,0.0,1.0,0.0793,-5.741,1.0,0.084,118.994,4.0,0.136
186,186,Take on Me,a-ha,2WfaOiMkCvy7F5fcp2zZ8L,89.0,0.018,0.573,225280.0,0.902,0.00125,6.0,0.0928,-7.638,0.0,0.054,84.412,4.0,0.876
187,187,TELÉFONO,Aitana,5GYM4rUDvbT9ov3eS1YMll,45.0,0.201,0.672,163787.0,0.886,4.79e-05,2.0,0.104,-3.234,1.0,0.0684,171.995,4.0,0.667
188,188,Vas A Quedarte,Aitana,0fwIHsKXNEcb57u2um7z9I,66.0,0.795,0.395,226213.0,0.508,3.63e-06,7.0,0.0627,-3.522,1.0,0.0326,89.859,4.0,0.168
189,189,Bang!,AJR,4SQLQfcR0vhyIN4uPBlc0d,70.0,0.0183,0.74,170858.0,0.517,0.0,1.0,0.0558,-6.233,0.0,0.0506,139.917,4.0,0.698
190,190,Sober Up,AJR,5tf8NV1rHghYymjIqeKMus,62.0,0.279,0.648,218763.0,0.619,0.0,5.0,0.0833,-4.94,1.0,0.0274,93.014,4.0,0.772
191,191,Weak,AJR,2sVcBaVtBPM9vIFk1Jnbw8,64.0,0.118,0.67,201159.0,0.643,0.0,5.0,0.192,-4.553,1.0,0.0466,123.977,4.0,0.703
192,192,Hood,AK AUSSERKONTROLLE,6xMBPfgaEQKshwp7oYrtP4,44.0,0.0265,0.874,199645.0,0.435,0.0,10.0,0.143,-8.69,0.0,0.402,122.061,4.0,0.609
193,193,In meinem Benz,AK AUSSERKONTROLLE,6BXyD6UUPizpRpA7iOi99r,60.0,0.167,0.786,164203.0,0.666,0.0,6.0,0.235,-5.266,1.0,0.536,154.862,4.0,0.737
194,194,All Falls Down,Alan Walker,1HvCFAUIWQsWV9zud3UhDl,67.0,0.253,0.655,198880.0,0.672,0.0,1.0,0.312,-4.966,1.0,0.0581,98.005,4.0,0.675
195,195,All Falls Down (feat. Juliander),Alan Walker,1HvCFAUIWQsWV9zud3UhDl,67.0,0.253,0.655,198880.0,0.672,0.0,1.0,0.312,-4.966,1.0,0.0581,98.005,4.0,0.675
196,196,Alone,Alan Walker,3LlmKSHR3Rs0Y3KHQLAYDk,75.0,0.229,0.673,160427.0,0.914,0.000478,10.0,0.186,-3.962,1.0,0.0496,97.021,4.0,0.183
197,197,"Alone, Pt. II",Alan Walker,28VbwtsYnj85UEODGpQRem,74.0,0.539,0.673,179053.0,0.659,0.0,3.0,0.129,-4.493,0.0,0.0439,88.011,4.0,0.628
198,198,Darkside,Alan Walker,6SRWhUJcD2YKahCwHavz3X,73.0,0.131,0.43,211680.0,0.606,0.0,4.0,0.173,-5.115,0.0,0.0431,169.988,4.0,0.123
199,199,Diamond Heart,Alan Walker,0nrWZWkJM62ftQJSI8fDc0,60.0,0.123,0.478,240333.0,0.633,0.0,0.0,0.41,-6.19,1.0,0.0345,89.909,4.0,0.287
200,200,Faded,Alan Walker,698ItKASDavgwZ3WjaWjtz,80.0,0.0281,0.468,212107.0,0.627,7.97e-06,6.0,0.11,-5.085,1.0,0.0476,179.642,4.0,0.159
201,201,Fake A Smile,Alan Walker,6rAGFY9D3ah6Lb7fUgbNNH,58.0,0.212,0.447,168118.0,0.553,0.0,0.0,0.165,-4.817,1.0,0.0322,149.877,4.0,0.252
202,202,Lost Control,Alan Walker,0lG6QM1jjbbX5UUn3DPmrZ,64.0,0.0345,0.736,222320.0,0.555,0.000157,4.0,0.0798,-4.689,1.0,0.0757,91.997,4.0,0.323
203,203,On My Way,Alan Walker,3BomnHfqKZCdPJC9bkGBjE,71.0,0.0291,0.522,193959.0,0.697,0.0,1.0,0.319,-5.288,0.0,0.103,169.775,4.0,0.235
204,204,The Spectre,Alan Walker,2DGa7iaidT5s0qnINlwMjJ,76.0,0.0214,0.654,193788.0,0.711,0.00191,1.0,0.0903,-7.437,0.0,0.0383,127.957,4.0,0.198
205,205,Tired,Alan Walker,3b5Li4QKDVBx1x7fQuu54a,64.0,0.0428,0.69,192112.0,0.876,0.0,2.0,0.147,-4.159,1.0,0.059,123.994,4.0,0.493
206,206,Amor Falso,Aldair Playboy,0KlDHJm8yPsGdiNhYgEYWZ,52.0,0.234,0.779,177075.0,0.819,0.0,4.0,0.061,-3.229,1.0,0.0465,153.902,4.0,0.888
207,207,Let Me Down Slowly,Alec Benjamin,2qxmye6gAegTMjLKEBoR3d,87.0,0.74,0.652,169354.0,0.557,0.0,1.0,0.124,-5.714,0.0,0.0318,150.073,4.0,0.483
208,208,Oh My God,Alec Benjamin,44I5NYJ7CGEcaLOuG2zJsU,59.0,0.652,0.696,187728.0,0.565,2.12e-06,5.0,0.121,-7.241,0.0,0.0598,156.109,4.0,0.6
209,209,Sé Que Te Duele,Alejandro Fernández,1OJkKHmXsZVKtWlECdpDAe,72.0,0.24,0.692,228147.0,0.855,0.0,9.0,0.0967,-4.77,1.0,0.0725,94.984,4.0,0.777
210,210,Growing Pains,Alessia Cara,2N6bB5ck67CNILInUX1Ctw,49.0,0.0833,0.353,193627.0,0.753,0.0,1.0,0.383,-6.277,0.0,0.74,191.142,4.0,0.432
211,211,Hell and High Water (feat. Alessia Cara),Alessia Cara,0rVJ6v23RQozOIvr1YotJP,73.0,0.314,0.633,213573.0,0.684,8.95e-05,10.0,0.112,-4.314,0.0,0.591,209.688,4.0,0.725
212,212,"How Far I'll Go - From ""Moana""",Alessia Cara,1ehPJRt49h6N0LoryqKZXq,63.0,0.163,0.31,175507.0,0.54,0.000129,9.0,0.0713,-9.629,1.0,0.346,180.994,4.0,0.148
213,213,Make It To Christmas,Alessia Cara,6RS6rcjnWrdfVuu2U2W2dj,81.0,0.13,0.522,211013.0,0.522,0.0,2.0,0.438,-7.87,1.0,0.0383,77.072,4.0,0.305
214,214,Out Of Love,Alessia Cara,4WzhjxvLP95y7AMDy0Atwb,70.0,0.8,0.481,227693.0,0.267,0.0,7.0,0.249,-9.249,1.0,0.0339,117.64,3.0,0.137
215,215,Rooting For You,Alessia Cara,1spZPzBLYeVTvd0iDWXgC2,47.0,0.0562,0.763,176080.0,0.527,0.00384,6.0,0.0918,-6.779,1.0,0.123,156.047,4.0,0.493
216,216,Scars To Your Beautiful,Alessia Cara,0wI7QkCcs8FUQE1OkXUIqd,80.0,0.0285,0.573,230240.0,0.739,0.0,0.0,0.111,-5.74,1.0,0.129,97.085,4.0,0.451
217,217,Trust My Lonely,Alessia Cara,7eXT7U3FKrOM88xr1DsNwc,46.0,0.00421,0.613,199747.0,0.668,2.06e-06,0.0,0.324,-6.134,1.0,0.162,150.171,4.0,0.622
218,218,Falling,Alesso,7gPWauXbVHrTJu5T48VEuU,0.0,0.262,0.703,202314.0,0.729,0.0,7.0,0.355,-4.011,0.0,0.0353,116.004,4.0,0.693
219,219,Is That for Me,Alesso,2KwojFDebQV4J2b0JMRR5Q,49.0,0.229,0.761,169270.0,0.784,0.207,8.0,0.0573,-5.501,1.0,0.0509,104.992,4.0,0.567
220,220,Midnight (feat. Liam Payne),Alesso,4ZTTUAjJCd4NMZmIU7RB4c,58.0,0.0561,0.587,220141.0,0.648,0.0,11.0,0.115,-6.927,0.0,0.0439,144.028,4.0,0.281
221,221,REMEDY,Alesso,6jreFSOTUAViWjKyzOC4Kg,64.0,0.269,0.601,190295.0,0.775,0.0,0.0,0.0883,-4.612,1.0,0.0473,119.964,4.0,0.483
222,222,Sad Song (feat. TINI),Alesso,2UJQmwF0yShE7pHcjSzX4X,35.0,0.0193,0.541,214385.0,0.92,0.000397,7.0,0.0911,-3.299,1.0,0.0937,123.952,4.0,0.2
223,223,Jangueo,Alex Rose,1bRpSCFv6P2OUhciByeRYR,69.0,0.253,0.861,259600.0,0.678,2.42e-05,8.0,0.106,-4.157,0.0,0.0536,103.994,4.0,0.723
224,224,Me Fije,Alex Rose,6Et5KimMg3IXwD6lJPGmQw,62.0,0.397,0.76,202320.0,0.668,3.36e-05,7.0,0.103,-3.997,0.0,0.0667,172.011,4.0,0.71
225,225,Toda - Remix,Alex Rose,47ZS1OjnJpJVfGN9yHXfMn,72.0,0.161,0.512,367680.0,0.451,0.0,5.0,0.0672,-7.222,0.0,0.131,80.04,4.0,0.368
226,226,Que Va,Alex Sensation,6J1R5wtPXiHiwiPstOSI56,65.0,0.148,0.766,238160.0,0.827,0.0,0.0,0.0518,-3.332,1.0,0.0538,91.03,4.0,0.831
227,227,IDK You Yet,Alexander 23,0j1Ia2lQWrcXrQZI4AdJlk,76.0,0.886,0.648,184638.0,0.308,0.0774,1.0,0.124,-11.729,1.0,0.04,76.997,1.0,0.198
228,228,It's You,Ali Gatie,5DqdesEfbRyOlSS3Tf6c29,80.0,0.374,0.732,212607.0,0.463,0.0,11.0,0.194,-6.972,0.0,0.0287,95.971,4.0,0.397
229,229,What If I Told You That I Love You,Ali Gatie,6USdi8uX5GNAPYziFhisHb,64.0,0.63,0.596,193668.0,0.366,7.04e-06,7.0,0.0554,-11.144,1.0,0.115,84.394,4.0,0.229
230,230,If I Ain't Got You,Alicia Keys,3XVBdLihbNbxUwZosxcGuJ,81.0,0.603,0.609,228707.0,0.444,6.86e-06,7.0,0.104,-9.129,1.0,0.106,118.402,3.0,0.166
231,231,So Done (feat. Khalid),Alicia Keys,0DC6yJLAPwIEeZh6EZpn1f,52.0,0.788,0.587,234867.0,0.431,0.0,7.0,0.104,-7.522,0.0,0.0638,82.427,4.0,0.367
232,232,In Your Eyes (feat. Alida),Alida,61ZM92T2zaXIVsqncThQzC,61.0,0.172,0.57,208222.0,0.672,1.04e-06,8.0,0.0768,-5.888,0.0,0.0716,120.018,4.0,0.461
233,233,Phases,ALMA,7eRSFlxnmgGs9epjI63PtE,30.0,0.0604,0.772,222678.0,0.643,0.0547,1.0,0.0448,-4.81,1.0,0.0627,99.998,4.0,0.175
234,234,Hear Me Now,Alok,3FwGPAu9qxJrNzKNn1HP1n,60.0,0.013,0.576,187607.0,0.89,0.0344,1.0,0.675,-6.236,0.0,0.0432,140.025,4.0,0.0591
235,235,Liberdade (Quando o Grave Bate Forte),Alok,2QLbRVzixE282JSQjBz2DG,65.0,0.0254,0.81,150462.0,0.789,1.85e-06,6.0,0.104,-4.032,1.0,0.0498,129.988,4.0,0.432
236,236,Never Let Me Go,Alok,1Sm14ee7LxZN2H9nafPupr,48.0,0.383,0.668,183371.0,0.774,5.82e-06,0.0,0.0863,-5.377,1.0,0.038,123.992,4.0,0.493
237,237,Raise Em Up - Dance Remix,Alonestar,47pwleUh2yL3NzIOpOOIKE,27.0,0.0366,0.794,172942.0,0.865,0.0,7.0,0.228,-4.94,1.0,0.0421,122.014,4.0,0.629
238,238,In Cold Blood,alt-J,0jeJR3LdrC2QJNviq7wjzp,52.0,0.142,0.495,206027.0,0.745,0.000441,11.0,0.194,-5.475,0.0,0.035,143.398,4.0,0.589
239,239,La Cintura,Alvaro Soler,4YeriLdPVDCVR93cWBn3ws,4.0,0.037,0.677,178267.0,0.842,0.0,6.0,0.403,-4.291,0.0,0.155,99.978,4.0,0.779
240,240,La Cintura (feat. Flo Rida & TINI) - Remix,Alvaro Soler,7cui0h7KoaifEFzekOl6zX,57.0,0.037,0.677,178267.0,0.842,0.0,6.0,0.403,-4.291,0.0,0.155,99.97,4.0,0.779
241,241,Baby,Amenazzy,2IA8cFA46DkjgbsRG7kKbp,62.0,0.327,0.7,235973.0,0.71,0.0,11.0,0.129,-4.835,1.0,0.0532,167.971,4.0,0.582
242,242,Caroline,Aminé,5hTpBe8h35rJ67eAWHQsJx,72.0,0.17,0.94,209640.0,0.335,0.0,5.0,0.262,-10.179,0.0,0.505,120.04,4.0,0.707
243,243,REEL IT IN,Aminé,5qHirGR7M9tdm6C17DlzSY,74.0,0.073,0.754,121347.0,0.342,0.0,10.0,0.193,-8.677,0.0,0.0991,128.981,4.0,0.423
244,244,Woodlawn,Aminé,4FFC7McrnnwAWKbAqbckTP,54.0,0.159,0.784,143153.0,0.586,0.0,10.0,0.183,-5.148,1.0,0.057,113.973,4.0,0.824
245,245,6 Summers,Anderson .Paak,0lG7iyNSstVOLV6faMIHdD,42.0,0.0774,0.649,282987.0,0.587,0.0,5.0,0.377,-10.5,0.0,0.316,92.871,4.0,0.513
246,246,Tints (feat. Kendrick Lamar),Anderson .Paak,7c3SbTuufigBWURcICnAWy,57.0,0.0859,0.805,268400.0,0.833,0.0,1.0,0.0578,-6.73,0.0,0.12,109.076,4.0,0.703
247,247,Amazing Grace,Andrew Andraos,7BaPDhgzgZbJ4aIOtDOwyP,27.0,0.92,0.181,244267.0,0.264,3.94e-05,8.0,0.129,-8.177,1.0,0.0356,69.302,3.0,0.2
248,248,"Don't Give Up On Me - (From ""Five Feet Apart"")",Andy Grammer,0T5qCF7ZbhLUwcqUAjkrpx,5.0,0.552,0.641,198054.0,0.401,0.904,0.0,0.114,-13.086,0.0,0.0316,113.01,4.0,0.159
249,249,Fresh Eyes,Andy Grammer,7gm2omqXDTaT4sS17hSu8T,66.0,0.55,0.827,198001.0,0.56,3.66e-05,0.0,0.15,-6.685,1.0,0.0327,122.056,4.0,0.873
250,250,It's the Most Wonderful Time of the Year,Andy Williams,5hslUAKq9I9CG2bAulFkHN,94.0,0.766,0.24,151933.0,0.598,0.0,7.0,0.117,-8.435,1.0,0.0369,201.629,3.0,0.776
251,251,Sleigh Ride,Andy Williams,5ymVfeMK8cDew5vzntTuc7,77.0,0.724,0.571,128400.0,0.634,0.0,5.0,0.0864,-9.155,0.0,0.0537,109.575,4.0,0.805
252,252,Jingle Bell Rock,Anita Kerr Singers,6m3HxLzej41UOEVAq0nvd9,17.0,0.131,0.645,115160.0,0.633,0.0,10.0,0.0945,-8.869,0.0,0.0494,72.26,4.0,0.875
253,253,Combatchy (feat. MC Rebecca),Anitta,2bPtwnrpFNEe8N7Q85kLHw,62.0,0.383,0.826,157600.0,0.73,0.000374,1.0,0.0197,-3.032,1.0,0.0809,150.134,4.0,0.605
254,254,Downtown,Anitta,3Ga6eKrUFf12ouh9Yw3v2D,75.0,0.18,0.775,193456.0,0.679,7.26e-05,4.0,0.068,-4.985,0.0,0.135,166.008,4.0,0.619
255,255,Girl From Rio,Anitta,2plRom0urixt6BE8t7kOhQ,58.0,0.00727,0.692,194422.0,0.639,0.0,0.0,0.199,-6.717,1.0,0.0352,140.059,4.0,0.733
256,256,Indecente,Anitta,5FOCkGt7bp22nBVfQ4WSIT,50.0,0.16,0.874,205188.0,0.602,0.000842,7.0,0.096,-5.118,1.0,0.127,127.997,4.0,0.587
257,257,Me Gusta (with Cardi B & Myke Towers),Anitta,7e1VoRlNumuEkXlITMHKLE,61.0,0.448,0.91,180788.0,0.604,0.0,6.0,0.0863,-4.392,0.0,0.082,110.075,4.0,0.807
258,258,Medicina,Anitta,4R5xvs5X0phd0EYWyGigju,54.0,0.0441,0.798,141508.0,0.784,0.0129,4.0,0.149,-3.545,0.0,0.0667,93.96,4.0,0.653
259,259,Paradinha,Anitta,05rJdH2MRLJ3sQoEUO78qs,56.0,0.0117,0.695,141317.0,0.775,0.191,11.0,0.0702,-5.041,0.0,0.0887,180.054,4.0,0.869
260,260,Poquito,Anitta,1w7mRjbdcMCNQqHy7l84Xz,23.0,0.508,0.701,175671.0,0.851,0.0,0.0,0.309,-4.03,1.0,0.125,144.832,4.0,0.609
261,261,Some que ele vem atrás,Anitta,2qD7VoDYcrAPY0cVEfpsR5,58.0,0.0748,0.648,194771.0,0.795,0.0,0.0,0.38,-5.536,0.0,0.17,180.043,4.0,0.598
262,262,Tócame (feat. Arcangel & De La Ghetto),Anitta,4cno0k9jDEFpLAQyHNjqVx,49.0,0.0205,0.785,166265.0,0.74,8.28e-05,1.0,0.22,-5.374,1.0,0.172,100.057,4.0,0.746
263,263,Terremoto,Anitta,7G2XZhDNHo7SSDWSVxC0UT,56.0,0.329,0.891,146276.0,0.805,0.0,8.0,0.277,-5.836,0.0,0.0898,95.045,4.0,0.967
264,264,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),Anitta,6u0EAxf1OJTLS7CvInuNd7,66.0,0.0227,0.876,201532.0,0.55,4.52e-05,2.0,0.294,-5.464,1.0,0.152,129.924,4.0,0.557
265,265,Veneno,Anitta,1KFN3kB4hc6r7ILpifFsqf,58.0,0.046,0.792,158005.0,0.768,3.39e-06,4.0,0.067,-5.074,0.0,0.107,89.917,4.0,0.295
